web_scraper_order,web_scraper_start_url,name,name2,name3,name4,name5,name6,name7,name8,name9,name10,name11,name12,name13,name14,name15,name16,name17,name18,name19,name20,name21,name22,name23,name24,name25,name26,name27,name28,name29,name30,name31,image,parsed_tags,category
1788936683-443,https://poe2db.tw/us/Gem#SupportGems,Pinpoint Critical,Pinpoint Critical (2)Support,Support,Support,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.poe2db.tw/image/Art/2DArt/SkillIcons/Support/PinpointCriticalSupport.webp,,Other
1788936683-444,https://poe2db.tw/us/Gem#SupportGems,Potent Exposure,"Potent Exposure (2)Support, Spell","Support, Spell",Support,,,,,,,,,,,,,,,,Spell,,,,,,,,,,,,https://cdn.poe2db.tw/image/Art/2DArt/SkillIcons/Support/StripAwaySupport.webp,,Other
1788936683-445,https://poe2db.tw/us/Gem#SupportGems,Shock Conduction,"Shock Conduction (2)Support, AoE, Lightning","Support, AoE, Lightning",Support,,,,,,,,,,,,,,,,,,Lightning,,,AoE,,,,,,,https://cdn.poe2db.tw/image/Art/2DArt/SkillIcons/Support/ShockingProliferationSupport.webp,,Other
1788936683-446,https://poe2db.tw/us/Gem#SupportGems,Spell Echo,"Spell Echo (2)Support, Spell, AoE","Support, Spell, AoE",Support,,,,,,,,,,,,,,,,Spell,,,,,AoE,,,,,,,https://cdn.poe2db.tw/image/Art/2DArt/SkillIcons/Support/SpellEchoSupport.webp,spell,Other
1788936683-447,https://poe2db.tw/us/Gem#SupportGems,Rising Tempest,Rising Tempest (2)Support,Support,Support,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.poe2db.tw/image/Art/2DArt/SkillIcons/Support/TempestTempoSupport.webp,,Other
1788936683-448,https://poe2db.tw/us/Gem#SupportGems,Upwelling I,"Upwelling I (2)Support, Buff, Persistent","Support, Buff, Persistent",Support,,,,,,,,,,,,,,,,,,,,,,,,Persistent,Buff,,,https://cdn.poe2db.tw/image/Art/2DArt/SkillIcons/Support/UpwellingSupport.webp,,Other
1788936683-449,https://poe2db.tw/us/Gem#SupportGems,Wildfire,"Wildfire (2)Support, AoE, Fire","Support, AoE, Fire",Support,,,,,,,,,,Fire,,,,,,,,,,,AoE,,,,,,,https://cdn.poe2db.tw/image/Art/2DArt/SkillIcons/Support/IgniteProliferationSupport.webp,fire,Other
1788936683-450,https://poe2db.tw/us/Gem#SupportGems,Chaos Attunement,"Chaos Attunement (3)Support, Chaos","Support, Chaos",Support,,,,,Chaos,,,,,,,,,,,,,,,,,,,,,,,https://cdn.poe2db.tw/image/Art/2DArt/SkillIcons/Support/AddedChaosDamageSupport.webp,chaos,Other
1788936683-451,https://poe2db.tw/us/Gem#SupportGems,Ambrosia II,Ambrosia II (3)Support,Support,Support,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.poe2db.tw/image/Art/2DArt/SkillIcons/Support/AmbrosiaSupport.webp,,Other
1788936683-452,https://poe2db.tw/us/Gem#SupportGems,Astral Projection,Astral Projection (3)Support,Support,Support,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.poe2db.tw/image/Art/2DArt/SkillIcons/Support/AstralProjectionSupport.webp,,Other
1788936683-453,https://poe2db.tw/us/Gem#SupportGems,Biting Frost I,"Biting Frost I (3)Support, Cold, Payoff","Support, Cold, Payoff",Support,,,,,,,,,,,,,,,,,,,Cold,,,,,,,,Payoff,https://cdn.poe2db.tw/image/Art/2DArt/SkillIcons/Support/BitingFrostSupport.webp,,Other
1788936683-454,https://poe2db.tw/us/Gem#SupportGems,Brittle Armour,"Brittle Armour (3)Support, Physical, Cold","Support, Physical, Cold",Support,,,,,,,,,,,,Physical,,,,,,,Cold,,,,,,,,,https://cdn.poe2db.tw/image/Art/2DArt/SkillIcons/Support/BrittleArmour.webp,,Other
1788936683-455,https://poe2db.tw/us/Gem#SupportGems,Chaotic Freeze,"Chaotic Freeze (3)Support, Spell, Chaos","Support, Spell, Chaos",Support,,,,,Chaos,,,,,,,,,,,Spell,,,,,,,,,,,,https://cdn.poe2db.tw/image/Art/2DArt/SkillIcons/Support/ChaoticFreezeSupport.webp,,Other
1788936683-456,https://poe2db.tw/us/Gem#SupportGems,Corpse Conservation,Corpse Conservation (3)Support,Support,Support,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.poe2db.tw/image/Art/2DArt/SkillIcons/Support/CorpseConservationSupport.webp,,Other
1788936683-457,https://poe2db.tw/us/Gem#SupportGems,Cursed Ground,"Cursed Ground (3)Support, Curse","Support, Curse",Support,,,Curse,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.poe2db.tw/image/Art/2DArt/SkillIcons/Support/CursedGroundSupport.webp,curse,Other
1788936683-458,https://poe2db.tw/us/Gem#SupportGems,Decaying Hex,"Decaying Hex (3)Support, Spell, Trigger, Chaos, Duration, Curse","Support, Spell, Trigger, Chaos, Duration, Curse",Support,,,Curse,,Chaos,,,,,,,,,,,Spell,,,,Trigger,,Duration,,,,,,https://cdn.poe2db.tw/image/Art/2DArt/SkillIcons/Support/DecayingHexSupport.webp,,Other
1788936683-459,https://poe2db.tw/us/Gem#SupportGems,Drain Ailments,"Drain Ailments (3)Support, Spell","Support, Spell",Support,,,,,,,,,,,,,,,,Spell,,,,,,,,,,,,https://cdn.poe2db.tw/image/Art/2DArt/SkillIcons/Support/DrainedAilmentSupport.webp,,Other
1788936683-460,https://poe2db.tw/us/Gem#SupportGems,Elemental Discharge,"Elemental Discharge (3)Support, Spell, AoE, Trigger, Lightning, Cold, Fire, Payoff","Support, Spell, AoE, Trigger, Lightning, Cold, Fire, Payoff",Support,,,,,,,,,,Fire,,,,,,Spell,,Lightning,Cold,Trigger,AoE,,,,,,Payoff,https://cdn.poe2db.tw/image/Art/2DArt/SkillIcons/Support/ElementalDischargeSupport.webp,,Other
1788936683-461,https://poe2db.tw/us/Gem#SupportGems,Elemental Focus,Elemental Focus (3)Support,Support,Support,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.poe2db.tw/image/Art/2DArt/SkillIcons/Support/ElementalFocusSupport.webp,,Other
1788936683-462,https://poe2db.tw/us/Gem#SupportGems,Energy Capacitor,Energy Capacitor (3)Support,Support,Support,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.poe2db.tw/image/Art/2DArt/SkillIcons/Support/CapacitorSupport.webp,,Other
1788936683-463,https://poe2db.tw/us/Gem#SupportGems,Energy Retention,"Energy Retention (3)Support, Trigger","Support, Trigger",Support,,,,,,,,,,,,,,,,,,,,Trigger,,,,,,,,https://cdn.poe2db.tw/image/Art/2DArt/SkillIcons/Support/EnergyRetentionSupport.webp,,Other
1788936683-464,https://poe2db.tw/us/Gem#SupportGems,Essence Harvest,"Essence Harvest (3)Support, Minion, Persistent","Support, Minion, Persistent",Support,,,,,,,,,,,,,,Minion,,,,,,,,,,Persistent,,,,https://cdn.poe2db.tw/image/Art/2DArt/SkillIcons/Support/EssenceHarvestSupport.webp,,Other
1788936683-465,https://poe2db.tw/us/Gem#SupportGems,Eternal Mark,"Eternal Mark (3)Support, Mark","Support, Mark",Support,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.poe2db.tw/image/Art/2DArt/SkillIcons/Support/Undeterred.webp,,Other
1788936683-466,https://poe2db.tw/us/Gem#SupportGems,Execrate,Execrate (3)Support,Support,Support,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.poe2db.tw/image/Art/2DArt/SkillIcons/Support/ExpanseSupport.webp,,Other
1788936683-467,https://poe2db.tw/us/Gem#SupportGems,Extraction,"Extraction (3)Support, Spell, Chaos","Support, Spell, Chaos",Support,,,,,Chaos,,,,,,,,,,,Spell,,,,,,,,,,,,https://cdn.poe2db.tw/image/Art/2DArt/SkillIcons/Support/ExtractionSupport.webp,,Other
1788936683-468,https://poe2db.tw/us/Gem#SupportGems,Feeding Frenzy I,"Feeding Frenzy I (3)Support, Minion","Support, Minion",Support,,,,,,,,,,,,,,Minion,,,,,,,,,,,,,,https://cdn.poe2db.tw/image/Art/2DArt/SkillIcons/Support/FeedingFrenzySupport.webp,,Other
1788936683-469,https://poe2db.tw/us/Gem#SupportGems,Harmonic Remnants II,"Harmonic Remnants II (3)Support, Remnant","Support, Remnant",Support,,,,,,,,,,,,,,,,,,,,,,,Remnant,,,,,https://cdn.poe2db.tw/image/Art/2DArt/SkillIcons/Support/RushedRemnantsSupport.webp,,Other
1788936683-470,https://poe2db.tw/us/Gem#SupportGems,Fluke,"Fluke (3)Support, Trigger","Support, Trigger",Support,,,,,,,,,,,,,,,,,,,,Trigger,,,,,,,,https://cdn.poe2db.tw/image/Art/2DArt/SkillIcons/Support/RandomisedTriggerSupport.webp,,Other
1788936683-471,https://poe2db.tw/us/Gem#SupportGems,Frostfire,"Frostfire (3)Support, Cold, Fire, Payoff","Support, Cold, Fire, Payoff",Support,,,,,,,,,,Fire,,,,,,,,,Cold,,,,,,,,Payoff,https://cdn.poe2db.tw/image/Art/2DArt/SkillIcons/Support/FrostfireSupport.webp,fire,Other
1788936683-472,https://poe2db.tw/us/Gem#SupportGems,Gambleshot,"Gambleshot (3)Support, Projectile","Support, Projectile",Support,,,,,,,,,Projectile,,,,,,,,,,,,,,,,,,,https://cdn.poe2db.tw/image/Art/2DArt/SkillIcons/Support/GambleshotSupport.webp,,Other
1788936683-473,https://poe2db.tw/us/Gem#SupportGems,Hex Bloom,"Hex Bloom (3)Support, AoE, Curse","Support, AoE, Curse",Support,,,Curse,,,,,,,,,,,,,,,,,,AoE,,,,,,,https://cdn.poe2db.tw/image/Art/2DArt/SkillIcons/Support/HexBloomSupport.webp,,Other
1788936683-474,https://poe2db.tw/us/Gem#SupportGems,Ice Bite II,"Ice Bite II (3)Support, Warcry, Cold, Duration","Support, Warcry, Cold, Duration",Support,,,,,,,Warcry,,,,,,,,,,,,Cold,,,Duration,,,,,,https://cdn.poe2db.tw/image/Art/2DArt/SkillIcons/Support/IceBiteSupport.webp,,Other
1788936683-475,https://poe2db.tw/us/Gem#SupportGems,Supercritical,Supercritical (3)Support,Support,Support,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.poe2db.tw/image/Art/2DArt/SkillIcons/Support/IncreasedCritDamageSupport.webp,,Other
1788936683-476,https://poe2db.tw/us/Gem#SupportGems,Inexorable Critical I,Inexorable Critical I (3)Support,Support,Support,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.poe2db.tw/image/Art/2DArt/SkillIcons/Support/InevitableCriticalsSupport.webp,,Other
1788936683-477,https://poe2db.tw/us/Gem#SupportGems,Magnified Area II,"Magnified Area II (3)Support, AoE","Support, AoE",Support,,,,,,,,,,,,,,,,,,,,,AoE,,,,,,,https://cdn.poe2db.tw/image/Art/2DArt/SkillIcons/Support/IncreasedAreaOfEffectSupport.webp,,Other
1788936683-478,https://poe2db.tw/us/Gem#SupportGems,Muster,"Muster (3)Support, Minion","Support, Minion",Support,,,,,,,,,,,,,,Minion,,,,,,,,,,,,,,https://cdn.poe2db.tw/image/Art/2DArt/SkillIcons/Support/VariedTroopsSupport.webp,,Other
1788936683-479,https://poe2db.tw/us/Gem#SupportGems,Practical Magic I,"Practical Magic I (3)Support, Spell, Duration","Support, Spell, Duration",Support,,,,,,,,,,,,,,,,Spell,,,,,,Duration,,,,,,https://cdn.poe2db.tw/image/Art/2DArt/SkillIcons/Support/StunningMagic.webp,,Other
1788936683-480,https://poe2db.tw/us/Gem#SupportGems,Ritualistic Curse,"Ritualistic Curse (3)Support, AoE, Curse","Support, AoE, Curse",Support,,,Curse,,,,,,,,,,,,,,,,,,AoE,,,,,,,https://cdn.poe2db.tw/image/Art/2DArt/SkillIcons/Support/RitualisticCurseSupport.webp,curse,Other
1788936683-481,https://poe2db.tw/us/Gem#SupportGems,Sacrificial Lamb II,"Sacrificial Lamb II (3)Support, Minion","Support, Minion",Support,,,,,,,,,,,,,,Minion,,,,,,,,,,,,,,https://cdn.poe2db.tw/image/Art/2DArt/SkillIcons/Support/SacrificalLambSupport.webp,,Other
1788936683-482,https://poe2db.tw/us/Gem#SupportGems,Sacrificial Offering,Sacrificial Offering (3)Support,Support,Support,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.poe2db.tw/image/Art/2DArt/SkillIcons/Support/AblationSupport.webp,,Ring
1788936683-483,https://poe2db.tw/us/Gem#SupportGems,Electromagnetism,"Electromagnetism (3)Support, Spell, AoE, Trigger, Sustained, Lightning, Payoff","Support, Spell, AoE, Trigger, Sustained, Lightning, Payoff",Support,,,,,,,,,,,,,,,,Spell,,Lightning,,Trigger,AoE,,,,,,Payoff,https://cdn.poe2db.tw/image/Art/2DArt/SkillIcons/Support/ShockingRiftSupport.webp,,Other
1788936683-484,https://poe2db.tw/us/Gem#SupportGems,Static Shocks,"Static Shocks (3)Support, Spell, AoE, Trigger, Sustained, Lightning, Duration","Support, Spell, AoE, Trigger, Sustained, Lightning, Duration",Support,,,,,,,,,,,,,,,,Spell,,Lightning,,Trigger,AoE,Duration,,,,,,https://cdn.poe2db.tw/image/Art/2DArt/SkillIcons/Support/GroundingShocksSupport.webp,,Other
1788936683-485,https://poe2db.tw/us/Gem#SupportGems,Stormfire,"Stormfire (3)Support, Lightning, Fire","Support, Lightning, Fire",Support,,,,,,,,,,Fire,,,,,,,,Lightning,,,,,,,,,,https://cdn.poe2db.tw/image/Art/2DArt/SkillIcons/Support/StormfireSupport.webp,fire,Other
1788936683-486,https://poe2db.tw/us/Gem#SupportGems,Strong Hearted,"Strong Hearted (3)Support, Buff, Persistent","Support, Buff, Persistent",Support,,,,,,,,,,,,,,,,,,,,,,,,Persistent,Buff,,,https://cdn.poe2db.tw/image/Art/2DArt/SkillIcons/Support/StrongHeartedSupport.webp,,Other
1788936683-487,https://poe2db.tw/us/Gem#SupportGems,Thrill of the Kill II,"Thrill of the Kill II (3)Support, Attack, Lightning, Duration","Support, Attack, Lightning, Duration",Support,,,,,,,,,,,,,,,,,Attack,Lightning,,,,Duration,,,,,,https://cdn.poe2db.tw/image/Art/2DArt/SkillIcons/Support/ThrilloftheKillSupport.webp,,Other
1788936683-488,https://poe2db.tw/us/Gem#SupportGems,Verglas,"Verglas (3)Support, Cold","Support, Cold",Support,,,,,,,,,,,,,,,,,,,Cold,,,,,,,,,https://cdn.poe2db.tw/image/Art/2DArt/SkillIcons/Support/VerglasSupport.webp,,Other
1788936683-489,https://poe2db.tw/us/Gem#SupportGems,Volatility,"Volatility (3)Support, Physical, Chaos","Support, Physical, Chaos",Support,,,,,Chaos,,,,,,,Physical,,,,,,,,,,,,,,,,https://cdn.poe2db.tw/image/Art/2DArt/SkillIcons/Support/InstabilitySupport.webp,,Other
1788936683-490,https://poe2db.tw/us/Gem#SupportGems,Fortress II,Fortress II (3)Support,Support,Support,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.poe2db.tw/image/Art/2DArt/SkillIcons/Support/WallFortressSupport.webp,,Other
1788936683-491,https://poe2db.tw/us/Gem#SupportGems,Wildshards I,"Wildshards I (3)Support, Spell, Projectile","Support, Spell, Projectile",Support,,,,,,,,,Projectile,,,,,,,Spell,,,,,,,,,,,,https://cdn.poe2db.tw/image/Art/2DArt/SkillIcons/Support/WildshardsSupport.webp,,Other
1788936683-492,https://poe2db.tw/us/Gem#SupportGems,Zenith II,"Zenith II (3)Support, Spell","Support, Spell",Support,,,,,,,,,,,,,,,,Spell,,,,,,,,,,,,https://cdn.poe2db.tw/image/Art/2DArt/SkillIcons/Support/ManatenanceSupport.webp,,Other
1788936683-493,https://poe2db.tw/us/Gem#SupportGems,Advancing Storm,"Advancing Storm (4)Support, Storm","Support, Storm",Support,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.poe2db.tw/image/Art/2DArt/SkillIcons/Support/MovingStorms.webp,,Other
1788936683-494,https://poe2db.tw/us/Gem#SupportGems,Bidding II,"Bidding II (4)Support, Minion, Command","Support, Minion, Command",Support,,,,,,,,,,,,,,Minion,,,,,,,,,,,,,,https://cdn.poe2db.tw/image/Art/2DArt/SkillIcons/Support/BiddingSupport.webp,,Other
1788936683-495,https://poe2db.tw/us/Gem#SupportGems,Blazing Critical,"Blazing Critical (4)Support, Attack, Fire, Duration","Support, Attack, Fire, Duration",Support,,,,,,,,,,Fire,,,,,,,Attack,,,,,Duration,,,,,,https://cdn.poe2db.tw/image/Art/2DArt/SkillIcons/Support/BlazingCritsSupport.webp,,Other
1788936683-496,https://poe2db.tw/us/Gem#SupportGems,Boundless Energy II,Boundless Energy II (4)Support,Support,Support,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.poe2db.tw/image/Art/2DArt/SkillIcons/Support/ImpetusSupport.webp,,Other
1788936683-497,https://poe2db.tw/us/Gem#SupportGems,Burgeon II,"Burgeon II (4)Support, Channelling","Support, Channelling",Support,,,,,,,,Channelling,,,,,,,,,,,,,,,,,,,,https://cdn.poe2db.tw/image/Art/2DArt/SkillIcons/Support/ChannellingDamageSupport.webp,,Other
1788936683-498,https://poe2db.tw/us/Gem#SupportGems,Burning Inscription,"Burning Inscription (4)Support, AoE, Trigger, Fire","Support, AoE, Trigger, Fire",Support,,,,,,,,,,Fire,,,,,,,,,,Trigger,AoE,,,,,,,https://cdn.poe2db.tw/image/Art/2DArt/SkillIcons/Support/BurningRunesSupport.webp,,Other
1788936683-499,https://poe2db.tw/us/Gem#SupportGems,Clarity II,"Clarity II (4)Support, Buff, Persistent","Support, Buff, Persistent",Support,,,,,,,,,,,,,,,,,,,,,,,,Persistent,Buff,,,https://cdn.poe2db.tw/image/Art/2DArt/SkillIcons/Support/ClaritySupport.webp,,Other
1788936683-500,https://poe2db.tw/us/Gem#SupportGems,Cold Exposure,"Cold Exposure (4)Support, Cold, Duration","Support, Cold, Duration",Support,,,,,,,,,,,,,,,,,,,Cold,,,Duration,,,,,,https://cdn.poe2db.tw/image/Art/2DArt/SkillIcons/Support/ColdExposureSupport.webp,cold,Other
1788936683-501,https://poe2db.tw/us/Gem#SupportGems,Concussive Spells,"Concussive Spells (4)Support, Spell, Physical","Support, Spell, Physical",Support,,,,,,,,,,,,Physical,,,,Spell,,,,,,,,,,,,https://cdn.poe2db.tw/image/Art/2DArt/SkillIcons/Support/DazeonCrit.webp,spell,Other
1788936683-502,https://poe2db.tw/us/Gem#SupportGems,Crazed Minions,"Crazed Minions (4)Support, Minion, Persistent","Support, Minion, Persistent",Support,,,,,,,,,,,,,,Minion,,,,,,,,,,Persistent,,,,https://cdn.poe2db.tw/image/Art/2DArt/SkillIcons/Support/CrazedMinionsSupport.webp,minion,Other
1788936683-503,https://poe2db.tw/us/Gem#SupportGems,Crescendo II,"Crescendo II (4)Support, Attack, Melee, Strike","Support, Attack, Melee, Strike",Support,,,,,,,,,,,Strike,,,,Melee,,Attack,,,,,,,,,,,https://cdn.poe2db.tw/image/Art/2DArt/SkillIcons/Support/ExtendedCombo.webp,,Other
1788936683-504,https://poe2db.tw/us/Gem#SupportGems,Derange,Derange (4)Support,Support,Support,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.poe2db.tw/image/Art/2DArt/SkillIcons/Support/DerangeSupport.webp,,Other
1788936683-505,https://poe2db.tw/us/Gem#SupportGems,Empowered Sparks II,"Empowered Sparks II (4)Support, Projectile, Trigger, Lightning, Duration","Support, Projectile, Trigger, Lightning, Duration",Support,,,,,,,,,Projectile,,,,,,,,,Lightning,,Trigger,,Duration,,,,,,https://cdn.poe2db.tw/image/Art/2DArt/SkillIcons/Support/EmpoweredSparks.webp,,Other
1788936683-506,https://poe2db.tw/us/Gem#SupportGems,Feeding Frenzy II,"Feeding Frenzy II (4)Support, Minion","Support, Minion",Support,,,,,,,,,,,,,,Minion,,,,,,,,,,,,,,https://cdn.poe2db.tw/image/Art/2DArt/SkillIcons/Support/FeedingFrenzySupport.webp,,Other
1788936683-507,https://poe2db.tw/us/Gem#SupportGems,Hulking Minions,"Hulking Minions (4)Support, Minion, Persistent","Support, Minion, Persistent",Support,,,,,,,,,,,,,,Minion,,,,,,,,,,Persistent,,,,https://cdn.poe2db.tw/image/Art/2DArt/SkillIcons/Support/EnormitySupport.webp,minion,Other
1788936683-508,https://poe2db.tw/us/Gem#SupportGems,Inexorable Critical II,Inexorable Critical II (4)Support,Support,Support,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.poe2db.tw/image/Art/2DArt/SkillIcons/Support/InevitableCriticalsSupport.webp,,Other
1788936683-509,https://poe2db.tw/us/Gem#SupportGems,Living Lightning II,"Living Lightning II (4)Support, Minion, Trigger, Lightning, Duration","Support, Minion, Trigger, Lightning, Duration",Support,,,,,,,,,,,,,,Minion,,,,Lightning,,Trigger,,Duration,,,,,,https://cdn.poe2db.tw/image/Art/2DArt/SkillIcons/Support/LivingLightningSupport.webp,lightning,Other
1788936683-510,https://poe2db.tw/us/Gem#SupportGems,Mark of Siphoning II,"Mark of Siphoning II (4)Support, Mark","Support, Mark",Support,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.poe2db.tw/image/Art/2DArt/SkillIcons/Support/MarkedForDrain.webp,,Other
1788936683-511,https://poe2db.tw/us/Gem#SupportGems,Minion Pact II,"Minion Pact II (4)Support, Minion","Support, Minion",Support,,,,,,,,,,,,,,Minion,,,,,,,,,,,,,,https://cdn.poe2db.tw/image/Art/2DArt/SkillIcons/Support/MinionPactSupport.webp,minion,Other
1788936683-512,https://poe2db.tw/us/Gem#SupportGems,Mysticism II,"Mysticism II (4)Support, Buff, Persistent","Support, Buff, Persistent",Support,,,,,,,,,,,,,,,,,,,,,,,,Persistent,Buff,,,https://cdn.poe2db.tw/image/Art/2DArt/SkillIcons/Support/MysticismSupport.webp,,Other
1788936683-513,https://poe2db.tw/us/Gem#SupportGems,Rapid Casting II,"Rapid Casting II (4)Support, Spell","Support, Spell",Support,,,,,,,,,,,,,,,,Spell,,,,,,,,,,,,https://cdn.poe2db.tw/image/Art/2DArt/SkillIcons/Support/FasterCastSupport.webp,,Other
1788936683-514,https://poe2db.tw/us/Gem#SupportGems,Upwelling II,"Upwelling II (4)Support, Buff, Persistent","Support, Buff, Persistent",Support,,,,,,,,,,,,,,,,,,,,,,,,Persistent,Buff,,,https://cdn.poe2db.tw/image/Art/2DArt/SkillIcons/Support/UpwellingSupport.webp,,Other
1788936683-515,https://poe2db.tw/us/Gem#SupportGems,Bidding III,"Bidding III (5)Support, Minion, Command","Support, Minion, Command",Support,,,,,,,,,,,,,,Minion,,,,,,,,,,,,,,https://cdn.poe2db.tw/image/Art/2DArt/SkillIcons/Support/BiddingSupport.webp,,Other
1788936683-516,https://poe2db.tw/us/Gem#SupportGems,Biting Frost II,"Biting Frost II (5)Support, Cold, Payoff","Support, Cold, Payoff",Support,,,,,,,,,,,,,,,,,,,Cold,,,,,,,,Payoff,https://cdn.poe2db.tw/image/Art/2DArt/SkillIcons/Support/BitingFrostSupport.webp,,Other
1788936683-517,https://poe2db.tw/us/Gem#SupportGems,Catalysing Elements,"Catalysing Elements (5)Support, Spell, AoE, Trigger, Lightning, Cold, Fire","Support, Spell, AoE, Trigger, Lightning, Cold, Fire",Support,,,,,,,,,,Fire,,,,,,Spell,,Lightning,Cold,Trigger,AoE,,,,,,,https://cdn.poe2db.tw/image/Art/2DArt/SkillIcons/Support/CatalysingElementsSupport.webp,,Other
1788936683-518,https://poe2db.tw/us/Gem#SupportGems,Chaos Mastery,"Chaos Mastery (5)Support, Chaos","Support, Chaos",Support,,,,,Chaos,,,,,,,,,,,,,,,,,,,,,,,https://cdn.poe2db.tw/image/Art/2DArt/SkillIcons/Support/ChaosMasterySupport.webp,chaos,Other
1788936683-519,https://poe2db.tw/us/Gem#SupportGems,Cold Mastery,"Cold Mastery (5)Support, Cold","Support, Cold",Support,,,,,,,,,,,,,,,,,,,Cold,,,,,,,,,https://cdn.poe2db.tw/image/Art/2DArt/SkillIcons/Support/ColdMasterySupport.webp,cold,Other
1788936683-520,https://poe2db.tw/us/Gem#SupportGems,Crescendo III,"Crescendo III (5)Support, Attack, Melee, Strike","Support, Attack, Melee, Strike",Support,,,,,,,,,,,Strike,,,,Melee,,Attack,,,,,,,,,,,https://cdn.poe2db.tw/image/Art/2DArt/SkillIcons/Support/ExtendedCombo.webp,,Other
1788936683-521,https://poe2db.tw/us/Gem#SupportGems,Expand,"Expand (5)Support, Spell, AoE","Support, Spell, AoE",Support,,,,,,,,,,,,,,,,Spell,,,,,AoE,,,,,,,https://cdn.poe2db.tw/image/Art/2DArt/SkillIcons/Support/ExpandSupport.webp,,Other
1788936683-522,https://poe2db.tw/us/Gem#SupportGems,Accelerated Growth II,"Accelerated Growth II (5)Support, Spell, AoE, Trigger, Plant","Support, Spell, AoE, Trigger, Plant",Support,,,,,,,,,,,,,,,,Spell,,,,Trigger,AoE,,,,,,,https://cdn.poe2db.tw/image/Art/2DArt/SkillIcons/Support/ExplosiveGrowth.webp,,Other
1788936683-523,https://poe2db.tw/us/Gem#SupportGems,Fire Mastery,"Fire Mastery (5)Support, Fire","Support, Fire",Support,,,,,,,,,,Fire,,,,,,,,,,,,,,,,,,https://cdn.poe2db.tw/image/Art/2DArt/SkillIcons/Support/FireMasterySupport.webp,fire,Other
1788936683-524,https://poe2db.tw/us/Gem#SupportGems,Lightning Mastery,"Lightning Mastery (5)Support, Lightning","Support, Lightning",Support,,,,,,,,,,,,,,,,,,Lightning,,,,,,,,,,https://cdn.poe2db.tw/image/Art/2DArt/SkillIcons/Support/LightningMasterySupport.webp,lightning,Other
1788936683-525,https://poe2db.tw/us/Gem#SupportGems,Minion Mastery,"Minion Mastery (5)Support, Minion","Support, Minion",Support,,,,,,,,,,,,,,Minion,,,,,,,,,,,,,,https://cdn.poe2db.tw/image/Art/2DArt/SkillIcons/Support/PhysicalMasterySupport.webp,minion,Other
1788936683-526,https://poe2db.tw/us/Gem#SupportGems,Physical Mastery,"Physical Mastery (5)Support, Physical","Support, Physical",Support,,,,,,,,,,,,Physical,,,,,,,,,,,,,,,,https://cdn.poe2db.tw/image/Art/2DArt/SkillIcons/Support/PhysicalMasterySupport.webp,physical,Other
1788936683-527,https://poe2db.tw/us/Gem#SupportGems,Practical Magic II,"Practical Magic II (5)Support, Spell, Duration","Support, Spell, Duration",Support,,,,,,,,,,,,,,,,Spell,,,,,,Duration,,,,,,https://cdn.poe2db.tw/image/Art/2DArt/SkillIcons/Support/StunningMagic.webp,,Other
1788936683-528,https://poe2db.tw/us/Gem#SupportGems,Profanity II,"Profanity II (5)Support, Chaos","Support, Chaos",Support,,,,,Chaos,,,,,,,,,,,,,,,,,,,,,,,https://cdn.poe2db.tw/image/Art/2DArt/SkillIcons/Support/ProfanitySupport.webp,,Other
1788936683-529,https://poe2db.tw/us/Gem#SupportGems,Rapid Casting III,"Rapid Casting III (5)Support, Spell","Support, Spell",Support,,,,,,,,,,,,,,,,Spell,,,,,,,,,,,,https://cdn.poe2db.tw/image/Art/2DArt/SkillIcons/Support/FasterCastSupport.webp,,Other
1788936683-530,https://poe2db.tw/us/Gem#SupportGems,Wildshards II,"Wildshards II (5)Support, Spell, Projectile","Support, Spell, Projectile",Support,,,,,,,,,Projectile,,,,,,,Spell,,,,,,,,,,,,https://cdn.poe2db.tw/image/Art/2DArt/SkillIcons/Support/WildshardsSupport.webp,,Other
1788936683-531,https://poe2db.tw/us/Gem#SupportGems,Arbiter's Reach,"Arbiter's Reach (1)Support, Lineage, Buff, Persistent, Duration","Support, Lineage, Buff, Persistent, Duration",Support,,,,,,,,,,,,,Lineage,,,,,,,,,Duration,,Persistent,Buff,,,https://cdn.poe2db.tw/image/Art/2DItems/Gems/New/NewSupport/Lineage/MothersWard.webp,,Other
